0,1744385191.1136217,0,0
0,1744385191.1387844,0,0
0,1744385191.1635172,0,0
0,1744385191.1884787,0,0
1,1744385191.20743,2.04,1.07
0,1744385191.2136405,0,0
0,1744385191.238577,0,0
0,1744385191.26445,0,0
0,1744385191.28944,0,0
1,1744385191.3075628,2.04,1.07
0,1744385191.3158357,0,0
0,1744385191.3404446,0,0
0,1744385191.3653681,0,0
0,1744385191.3904462,0,0
1,1744385191.407547,2.04,1.06
0,1744385191.414748,0,0
0,1744385191.4396217,0,0
0,1744385191.4645145,0,0
0,1744385191.4895203,0,0
1,1744385191.5076327,2.04,1.07
0,1744385191.5146122,0,0
0,1744385191.5395927,0,0
0,1744385191.5645165,0,0
0,1744385191.589531,0,0
1,1744385191.6078765,2.05,1.08
0,1744385191.6145678,0,0
0,1744385191.6394768,0,0
0,1744385191.6644275,0,0
0,1744385191.6893463,0,0
1,1744385191.7070005,2.05,1.09
0,1744385191.7134755,0,0
0,1744385191.7383964,0,0
0,1744385191.7634199,0,0
0,1744385191.7883248,0,0
1,1744385191.8072684,2.05,1.08
0,1744385191.8134172,0,0
0,1744385191.8383749,0,0
0,1744385191.8633842,0,0
0,1744385191.8883238,0,0
1,1744385191.907274,2.05,1.09
0,1744385191.9134183,0,0
0,1744385191.9383695,0,0
0,1744385191.9633226,0,0
0,1744385191.9882624,0,0
1,1744385192.0072803,2.05,1.09
0,1744385192.0130477,0,0
0,1744385192.0383751,0,0
0,1744385192.0643175,0,0
0,1744385192.0892909,0,0
1,1744385192.1072114,2.0,1.03
0,1744385192.1133974,0,0
0,1744385192.1383185,0,0
0,1744385192.1633306,0,0
0,1744385192.1882768,0,0
1,1744385192.2073529,2.01,1.04
0,1744385192.2134168,0,0
0,1744385192.23833,0,0
0,1744385192.2633624,0,0
0,1744385192.2882817,0,0
1,1744385192.3073466,2.02,1.06
0,1744385192.3137617,0,0
0,1744385192.3383431,0,0
0,1744385192.3633192,0,0
0,1744385192.3882637,0,0
1,1744385192.4072573,2.02,1.08
0,1744385192.4136143,0,0
0,1744385192.4383974,0,0
0,1744385192.4642642,0,0
0,1744385192.4892285,0,0
1,1744385192.50807,2.03,1.09
0,1744385192.5149415,0,0
0,1744385192.5401144,0,0
0,1744385192.5652342,0,0
0,1744385192.5903716,0,0
1,1744385192.6073246,2.03,1.09
0,1744385192.614339,0,0
0,1744385192.6391158,0,0
0,1744385192.664078,0,0
0,1744385192.6891174,0,0
1,1744385192.7070556,2.04,1.09
0,1744385192.7141857,0,0
0,1744385192.7391164,0,0
0,1744385192.7660382,0,0
0,1744385192.7930398,0,0
1,1744385192.8070018,2.04,1.08
0,1744385192.8180923,0,0
0,1744385192.8431034,0,0
0,1744385192.8700788,0,0
0,1744385192.8971555,0,0
1,1744385192.9075575,2.05,1.09
0,1744385192.922252,0,0
0,1744385192.9471385,0,0
0,1744385192.9720922,0,0
0,1744385192.9971116,0,0
1,1744385193.007663,2.05,1.1
0,1744385193.0220926,0,0
0,1744385193.0471137,0,0
0,1744385193.0719976,0,0
0,1744385193.0972416,0,0
1,1744385193.1076777,2.05,1.09
0,1744385193.1220896,0,0
0,1744385193.147168,0,0
0,1744385193.172126,0,0
0,1744385193.197304,0,0
1,1744385193.2075813,1.98,1.02
0,1744385193.2220953,0,0
0,1744385193.2469785,0,0
0,1744385193.2729542,0,0
0,1744385193.298048,0,0
1,1744385193.3067777,1.99,1.02
0,1744385193.323974,0,0
0,1744385193.3490596,0,0
0,1744385193.3740337,0,0
0,1744385193.3990245,0,0
1,1744385193.406995,2.01,1.03
0,1744385193.424076,0,0
0,1744385193.4494689,0,0
0,1744385193.474132,0,0
0,1744385193.4992406,0,0
1,1744385193.5097857,2.01,1.05
0,1744385193.524103,0,0
0,1744385193.5490327,0,0
0,1744385193.5739553,0,0
0,1744385193.5993395,0,0
1,1744385193.607191,2.02,1.05
0,1744385193.625149,0,0
0,1744385193.6502845,0,0
0,1744385193.6751592,0,0
0,1744385193.700394,0,0
1,1744385193.7072053,2.04,1.06
0,1744385193.7252975,0,0
0,1744385193.7572718,0,0
0,1744385193.7819703,1,2
0,1744385193.8072336,3,4
1,1744385193.815583,2.03,1.07
0,1744385193.8319764,5,8
0,1744385193.8570287,8,12
0,1744385193.882096,12,17
1,1744385193.9071555,2.04,1.06
0,1744385193.9120004,18,23
0,1744385193.9330366,25,31
0,1744385193.9580994,32,39
0,1744385193.9830115,40,48
1,1744385194.0081768,2.02,1.04
0,1744385194.0119686,50,57
0,1744385194.0329897,60,67
0,1744385194.0579576,70,77
0,1744385194.0829842,81,87
1,1744385194.107338,2.03,1.07
0,1744385194.1117053,91,97
0,1744385194.13313,102,107
0,1744385194.159101,112,117
0,1744385194.1831357,122,126
1,1744385194.2078779,2.04,1.1
0,1744385194.2113385,133,136
0,1744385194.2329905,142,145
0,1744385194.257996,152,154
0,1744385194.283954,161,162
1,1744385194.3073452,2.04,1.12
0,1744385194.3101964,170,170
0,1744385194.3360794,179,179
0,1744385194.3610284,188,187
0,1744385194.3860366,196,195
1,1744385194.407375,2.04,1.13
0,1744385194.412818,204,202
0,1744385194.4371238,211,210
0,1744385194.4631321,219,218
0,1744385194.4891062,227,226
1,1744385194.5076761,2.04,1.18
0,1744385194.5142236,234,233
0,1744385194.5391152,242,240
0,1744385194.5640116,249,247
0,1744385194.5889719,257,255
1,1744385194.607554,2.05,1.2
0,1744385194.6147068,264,262
0,1744385194.6401129,272,270
0,1744385194.6649477,280,278
0,1744385194.689947,288,285
1,1744385194.7083695,2.06,1.22
0,1744385194.7152867,296,293
0,1744385194.7405267,303,301
0,1744385194.7648838,311,309
0,1744385194.7898517,320,318
1,1744385194.8064861,2.06,1.04
0,1744385194.8139484,328,326
0,1744385194.8389082,336,334
0,1744385194.8638215,345,342
0,1744385194.8888834,352,350
1,1744385194.9077075,2.07,1.11
0,1744385194.914123,360,358
0,1744385194.938885,368,366
0,1744385194.963856,376,375
0,1744385194.9889023,384,383
1,1744385195.0077195,2.06,1.17
0,1744385195.0149038,391,391
0,1744385195.0398953,399,399
0,1744385195.064767,407,407
0,1744385195.0898075,415,414
1,1744385195.1077383,2.07,1.22
0,1744385195.1153076,422,422
0,1744385195.1409283,431,431
0,1744385195.1658704,439,439
0,1744385195.1908245,447,447
1,1744385195.2083316,2.09,1.28
0,1744385195.215893,455,455
0,1744385195.240751,462,463
0,1744385195.2657166,470,470
0,1744385195.291845,478,479
1,1744385195.3083708,2.09,1.32
0,1744385195.3190997,486,488
0,1744385195.3438098,495,496
0,1744385195.3688078,503,504
0,1744385195.393764,511,511
1,1744385195.408478,2.1,1.37
0,1744385195.4199846,518,520
0,1744385195.4449444,527,528
0,1744385195.4698362,535,535
0,1744385195.4949377,543,543
1,1744385195.5082579,2.09,1.38
0,1744385195.5198731,551,551
0,1744385195.5450609,558,559
0,1744385195.569745,566,567
0,1744385195.5947788,574,575
1,1744385195.6081562,2.07,1.41
0,1744385195.6188009,582,582
0,1744385195.6438224,590,590
0,1744385195.6687474,598,598
0,1744385195.6947405,606,606
1,1744385195.706866,2.05,1.38
0,1744385195.7197192,614,613
0,1744385195.7447019,622,621
0,1744385195.769678,630,630
0,1744385195.7948065,638,638
1,1744385195.8071678,2.04,1.38
0,1744385195.819706,646,646
0,1744385195.8446696,654,653
0,1744385195.8696764,662,661
0,1744385195.8946896,670,669
1,1744385195.9083512,2.02,1.38
0,1744385195.9187224,678,677
0,1744385195.9436622,686,685
0,1744385195.9686358,694,693
0,1744385195.9936903,701,701
1,1744385196.0073016,1.99,1.36
0,1744385196.0188684,709,709
0,1744385196.0436628,717,716
0,1744385196.068655,724,724
0,1744385196.0936499,732,732
1,1744385196.1071486,1.99,1.37
0,1744385196.118316,740,740
0,1744385196.1428525,748,748
0,1744385196.167752,756,756
0,1744385196.1937418,763,764
1,1744385196.2067513,2.01,1.4
0,1744385196.2177393,771,772
0,1744385196.242704,779,780
0,1744385196.267645,787,788
0,1744385196.2926745,795,796
1,1744385196.3066099,2.03,1.43
0,1744385196.317766,803,804
0,1744385196.3426664,810,812
0,1744385196.3676755,819,820
0,1744385196.392688,827,828
1,1744385196.4065657,2.07,1.48
0,1744385196.4167328,834,836
0,1744385196.4416265,842,844
0,1744385196.4666772,850,852
0,1744385196.4916592,858,860
1,1744385196.5065866,2.08,1.52
0,1744385196.5167158,866,868
0,1744385196.5416284,874,875
0,1744385196.5666645,882,883
0,1744385196.5916317,890,891
1,1744385196.6065495,2.1,1.55
0,1744385196.615745,898,898
0,1744385196.6416268,906,907
0,1744385196.6666653,915,914
0,1744385196.6916146,923,922
1,1744385196.7065837,2.1,1.59
0,1744385196.7167141,931,930
0,1744385196.741615,939,938
0,1744385196.766664,947,946
0,1744385196.7916145,954,953
1,1744385196.8068812,2.1,1.61
0,1744385196.8157969,962,961
0,1744385196.841281,970,969
0,1744385196.8666387,978,977
0,1744385196.8926246,986,985
1,1744385196.9068255,2.09,1.62
0,1744385196.9186704,994,993
0,1744385196.9452136,1003,1002
0,1744385196.9706135,1011,1010
0,1744385196.995597,1019,1017
1,1744385197.0073657,2.09,1.64
0,1744385197.0205898,1026,1025
0,1744385197.0455625,1034,1032
0,1744385197.0706306,1041,1040
0,1744385197.0955784,1049,1048
1,1744385197.107362,2.08,1.66
0,1744385197.1205997,1056,1056
0,1744385197.1455495,1064,1064
0,1744385197.170643,1072,1072
0,1744385197.1974978,1080,1080
1,1744385197.2070158,2.09,1.67
0,1744385197.2261162,1088,1090
0,1744385197.2515628,1097,1098
0,1744385197.2765336,1105,1106
0,1744385197.3045354,1114,1115
1,1744385197.3076258,2.09,1.66
0,1744385197.3342505,1123,1125
0,1744385197.3595448,1132,1133
0,1744385197.3845437,1139,1141
1,1744385197.4068112,2.06,1.66
0,1744385197.4146714,1147,1149
0,1744385197.4355497,1156,1157
0,1744385197.4621863,1164,1165
0,1744385197.4896057,1173,1174
1,1744385197.5072896,2.07,1.69
0,1744385197.5136747,1180,1181
0,1744385197.5386276,1188,1189
0,1744385197.564305,1196,1197
0,1744385197.589527,1205,1205
1,1744385197.6074278,2.07,1.71
0,1744385197.6146626,1212,1212
0,1744385197.639541,1220,1220
0,1744385197.664526,1228,1228
0,1744385197.6905267,1235,1236
1,1744385197.7073088,2.07,1.72
0,1744385197.7146287,1243,1244
0,1744385197.7395322,1251,1251
0,1744385197.7645829,1259,1259
0,1744385197.789497,1267,1267
1,1744385197.807318,2.07,1.74
0,1744385197.8146598,1275,1274
0,1744385197.8395424,1283,1282
0,1744385197.8646283,1291,1290
0,1744385197.8895915,1299,1298
1,1744385197.9073908,2.07,1.75
0,1744385197.9137504,1306,1306
0,1744385197.9385846,1315,1314
0,1744385197.9635284,1322,1322
0,1744385197.9885993,1330,1330
1,1744385198.0070522,2.07,1.75
0,1744385198.0136642,1339,1338
0,1744385198.0386267,1347,1346
0,1744385198.0635495,1355,1354
0,1744385198.0886023,1362,1362
1,1744385198.1073241,2.06,1.78
0,1744385198.116756,1371,1371
0,1744385198.1415677,1379,1379
0,1744385198.1666334,1387,1387
0,1744385198.1915183,1395,1395
1,1744385198.207371,2.05,1.79
0,1744385198.2155526,1403,1403
0,1744385198.2405653,1410,1410
0,1744385198.2655723,1418,1418
0,1744385198.29053,1425,1425
1,1744385198.306875,2.04,1.81
0,1744385198.3148994,1433,1433
0,1744385198.3395326,1441,1441
0,1744385198.364505,1449,1449
0,1744385198.3894815,1457,1456
1,1744385198.4072332,2.03,1.81
0,1744385198.4145842,1464,1464
0,1744385198.4403768,1472,1472
0,1744385198.4665148,1480,1481
0,1744385198.4925117,1489,1489
1,1744385198.5073082,2.03,1.82
0,1744385198.518597,1497,1497
0,1744385198.543462,1505,1505
0,1744385198.568448,1512,1512
0,1744385198.59351,1520,1520
1,1744385198.607416,2.02,1.83
0,1744385198.618637,1528,1528
0,1744385198.6435301,1537,1536
0,1744385198.6685746,1544,1544
0,1744385198.6934571,1552,1552
1,1744385198.7073755,2.02,1.84
0,1744385198.7185178,1560,1560
0,1744385198.7435107,1568,1568
0,1744385198.7684257,1577,1576
0,1744385198.793462,1585,1584
1,1744385198.807186,2.02,1.85
0,1744385198.81757,1592,1592
0,1744385198.842503,1600,1599
0,1744385198.8674288,1608,1607
0,1744385198.8925374,1616,1615
1,1744385198.9074864,2.02,1.87
0,1744385198.918501,1624,1623
0,1744385198.943798,1632,1631
0,1744385198.9684103,1640,1639
0,1744385198.9934914,1648,1647
1,1744385199.007027,2.01,1.88
0,1744385199.0194955,1656,1656
0,1744385199.045444,1665,1664
0,1744385199.0715055,1673,1672
0,1744385199.0964634,1681,1680
1,1744385199.1073973,2.01,1.9
0,1744385199.1215851,1689,1688
0,1744385199.1474679,1697,1696
0,1744385199.1725507,1704,1703
0,1744385199.197422,1712,1711
1,1744385199.2072363,2.01,1.92
0,1744385199.2235851,1720,1719
0,1744385199.2485955,1728,1727
0,1744385199.2755766,1736,1736
0,1744385199.3004708,1743,1743
1,1744385199.3070142,2.0,1.92
0,1744385199.3266253,1751,1751
0,1744385199.3524754,1759,1760
0,1744385199.3775485,1767,1768
0,1744385199.4022865,1775,1775
1,1744385199.407394,1.99,1.94
0,1744385199.428483,1783,1783
0,1744385199.4535248,1791,1791
0,1744385199.4784977,1798,1799
0,1744385199.503333,1806,1807
1,1744385199.5078325,2.0,1.96
0,1744385199.5284054,1814,1815
0,1744385199.5533373,1822,1823
0,1744385199.5783954,1830,1831
0,1744385199.6041765,1838,1839
1,1744385199.6078367,2.0,1.97
0,1744385199.6294856,1846,1847
0,1744385199.655395,1855,1856
0,1744385199.6804218,1863,1864
0,1744385199.7052102,1871,1872
1,1744385199.708741,2.0,1.98
0,1744385199.7314036,1880,1880
0,1744385199.7563186,1888,1888
0,1744385199.78135,1896,1896
1,1744385199.806327,2.0,2.01
0,1744385199.8094532,1903,1904
0,1744385199.8314092,1911,1912
0,1744385199.8563797,1919,1920
0,1744385199.8813646,1927,1928
1,1744385199.9063647,1.99,2.01
0,1744385199.9100657,1935,1936
0,1744385199.931397,1943,1943
0,1744385199.957308,1951,1951
0,1744385199.9823668,1959,1959
1,1744385200.0065742,1.99,2.02
0,1744385200.0105975,1967,1967
0,1744385200.0323544,1976,1975
0,1744385200.0573742,1983,1983
0,1744385200.0824769,1991,1991
1,1744385200.1064925,1.99,2.03
0,1744385200.1105351,2000,1999
0,1744385200.132344,2008,2007
0,1744385200.1573186,2016,2015
0,1744385200.1823866,2024,2023
1,1744385200.2066743,2.01,2.02
0,1744385200.210332,2032,2031
0,1744385200.2343774,2040,2039
0,1744385200.2593534,2048,2047
0,1744385200.284332,2056,2055
1,1744385200.3062716,2.01,2.04
0,1744385200.311587,2064,2063
0,1744385200.3354359,2072,2072
0,1744385200.3603241,2080,2079
0,1744385200.3852916,2087,2087
1,1744385200.4064424,2.02,2.06
0,1744385200.4117434,2095,2095
0,1744385200.4362319,2103,2103
0,1744385200.461162,2111,2111
0,1744385200.4862397,2120,2119
1,1744385200.5060914,2.01,2.08
0,1744385200.51135,2127,2127
0,1744385200.5372038,2135,2135
0,1744385200.5622466,2143,2144
0,1744385200.5872097,2151,2152
1,1744385200.6062474,2.02,2.11
0,1744385200.6123512,2159,2160
0,1744385200.6372437,2167,2168
0,1744385200.662214,2175,2175
0,1744385200.6872056,2183,2183
1,1744385200.7064602,2.03,2.14
0,1744385200.7122993,2191,2191
0,1744385200.7373555,2199,2199
0,1744385200.7622128,2207,2207
0,1744385200.7872372,2215,2215
1,1744385200.8061905,2.04,2.16
0,1744385200.8121963,2223,2223
0,1744385200.8371985,2231,2231
0,1744385200.862171,2239,2239
0,1744385200.8872464,2247,2247
1,1744385200.9066231,2.03,2.16
0,1744385200.9124947,2255,2255
0,1744385200.937389,2263,2263
0,1744385200.9622314,2272,2271
0,1744385200.987181,2280,2279
1,1744385201.0060816,2.04,2.17
0,1744385201.0121484,2287,2286
0,1744385201.0361183,2295,2294
0,1744385201.0610902,2303,2302
0,1744385201.0861013,2311,2310
1,1744385201.1064878,2.06,2.15
0,1744385201.1123505,2319,2318
0,1744385201.137262,2328,2326
0,1744385201.1623445,2335,2334
0,1744385201.187251,2343,2342
1,1744385201.2066507,2.06,2.16
0,1744385201.2125115,2351,2350
0,1744385201.2371051,2360,2358
0,1744385201.262337,2367,2366
0,1744385201.2872179,2375,2373
1,1744385201.3062282,2.04,2.18
0,1744385201.3123221,2382,2381
0,1744385201.3370762,2390,2389
0,1744385201.3621025,2398,2397
0,1744385201.3871343,2405,2405
1,1744385201.4066758,2.05,2.21
0,1744385201.4124742,2413,2413
0,1744385201.437185,2421,2421
0,1744385201.462325,2429,2429
0,1744385201.489261,2437,2438
1,1744385201.5061913,2.04,2.23
0,1744385201.517549,2447,2447
0,1744385201.5422053,2455,2455
0,1744385201.5671263,2463,2463
0,1744385201.5942667,2472,2472
1,1744385201.6068246,2.02,2.25
0,1744385201.623215,2481,2482
0,1744385201.648129,2489,2490
0,1744385201.673282,2497,2498
0,1744385201.6981752,2505,2506
1,1744385201.7065182,2.03,2.27
0,1744385201.7241166,2514,2514
0,1744385201.749049,2522,2522
0,1744385201.773023,2530,2529
0,1744385201.798315,2538,2537
1,1744385201.8066878,2.01,2.27
0,1744385201.8240135,2546,2545
0,1744385201.8489926,2554,2553
0,1744385201.87395,2562,2561
0,1744385201.8992887,2569,2569
1,1744385201.9067922,2.01,2.3
0,1744385201.924053,2577,2577
0,1744385201.9489985,2585,2585
0,1744385201.9740295,2593,2593
0,1744385201.999077,2600,2600
1,1744385202.0067005,2.01,2.33
0,1744385202.0240626,2608,2608
0,1744385202.0500314,2617,2616
0,1744385202.0750217,2624,2623
0,1744385202.1003056,2632,2631
1,1744385202.1068618,1.99,2.39
0,1744385202.1250703,2640,2639
0,1744385202.1500335,2648,2647
0,1744385202.1750634,2656,2655
0,1744385202.2000992,2664,2663
1,1744385202.2067947,1.98,2.41
0,1744385202.2250223,2673,2671
0,1744385202.250013,2681,2679
0,1744385202.2750392,2689,2687
0,1744385202.3000133,2697,2695
1,1744385202.3069842,1.98,2.42
0,1744385202.3250108,2704,2703
0,1744385202.3499677,2712,2711
0,1744385202.373976,2720,2719
0,1744385202.3991156,2728,2727
1,1744385202.4065433,1.98,2.44
0,1744385202.424025,2736,2735
0,1744385202.4491296,2743,2743
0,1744385202.4730425,2750,2751
0,1744385202.4970872,2758,2758
1,1744385202.5060022,1.97,2.45
0,1744385202.5219507,2766,2766
0,1744385202.547075,2773,2774
0,1744385202.5720825,2781,2782
0,1744385202.5971487,2789,2789
1,1744385202.6060956,1.96,2.44
0,1744385202.621983,2797,2797
0,1744385202.647072,2804,2805
0,1744385202.6719847,2812,2813
0,1744385202.6971858,2820,2821
1,1744385202.7060072,1.98,2.42
0,1744385202.723136,2828,2829
0,1744385202.7479966,2836,2837
0,1744385202.7731185,2844,2845
0,1744385202.798073,2852,2853
1,1744385202.8060389,1.98,2.43
0,1744385202.823529,2860,2861
0,1744385202.8493555,2869,2869
0,1744385202.8739474,2877,2877
0,1744385202.8989618,2885,2885
1,1744385202.9061003,1.99,2.46
0,1744385202.924643,2893,2893
0,1744385202.9499629,2901,2902
0,1744385202.9749851,2909,2910
0,1744385202.9998603,2917,2918
1,1744385203.0062962,1.98,2.48
0,1744385203.0249844,2925,2926
0,1744385203.0499444,2934,2934
0,1744385203.0766284,2942,2942
0,1744385203.101817,2950,2950
1,1744385203.106171,1.98,2.48
0,1744385203.1269734,2958,2958
0,1744385203.1519127,2966,2966
0,1744385203.176974,2974,2974
0,1744385203.2018163,2982,2982
1,1744385203.2060866,1.99,2.49
0,1744385203.2289038,2991,2990
0,1744385203.253886,2999,2998
0,1744385203.2789228,3007,3005
0,1744385203.3038533,3015,3013
1,1744385203.3068328,2.0,2.48
0,1744385203.3289075,3023,3021
0,1744385203.3538866,3030,3029
0,1744385203.378936,3038,3037
0,1744385203.4038265,3045,3045
1,1744385203.4072194,1.99,2.54
0,1744385203.43189,3053,3053
0,1744385203.4568717,3061,3061
0,1744385203.4818683,3068,3070
1,1744385203.506239,1.99,2.58
0,1744385203.5091627,3076,3078
0,1744385203.5328944,3084,3086
0,1744385203.5589278,3092,3094
0,1744385203.5839014,3100,3102
1,1744385203.606401,1.97,2.59
0,1744385203.6099057,3108,3110
0,1744385203.6349576,3117,3118
0,1744385203.6598825,3125,3126
0,1744385203.684952,3133,3133
1,1744385203.7065632,1.97,2.63
0,1744385203.7127886,3141,3141
0,1744385203.7359629,3149,3149
0,1744385203.760881,3157,3157
0,1744385203.7859774,3165,3165
1,1744385203.8064628,1.98,2.66
0,1744385203.8122108,3173,3173
0,1744385203.8380823,3182,3181
0,1744385203.863,3190,3189
0,1744385203.8872333,3197,3197
1,1744385203.9067955,1.98,2.69
0,1744385203.9125333,3205,3205
0,1744385203.9379864,3214,3213
0,1744385203.9629953,3221,3221
0,1744385203.9879289,3229,3229
1,1744385204.0060668,1.99,2.7
0,1744385204.013886,3237,3238
0,1744385204.038877,3246,3246
0,1744385204.0637648,3253,3254
0,1744385204.0887606,3261,3262
1,1744385204.1063263,2.0,2.69
0,1744385204.1177776,3269,3271
0,1744385204.142811,3279,3279
0,1744385204.1677265,3287,3286
0,1744385204.1927857,3295,3294
1,1744385204.2060983,2.0,2.67
0,1744385204.2177584,3303,3302
0,1744385204.2428267,3311,3310
0,1744385204.267776,3319,3318
0,1744385204.2927597,3327,3326
1,1744385204.3063147,2.0,2.64
0,1744385204.3179572,3335,3333
0,1744385204.3427494,3343,3341
0,1744385204.3677793,3351,3349
0,1744385204.392718,3359,3356
1,1744385204.4059176,2.01,2.62
0,1744385204.4177542,3368,3365
0,1744385204.4427855,3375,3373
0,1744385204.467781,3383,3380
0,1744385204.4927819,3390,3388
1,1744385204.506034,2.0,2.63
0,1744385204.5177143,3398,3396
0,1744385204.5427718,3406,3405
0,1744385204.5677211,3415,3413
0,1744385204.5927465,3423,3420
1,1744385204.6064873,2.0,2.7
0,1744385204.6177425,3431,3428
0,1744385204.642779,3439,3436
0,1744385204.6677475,3447,3444
0,1744385204.692772,3455,3453
1,1744385204.7067187,1.99,2.77
0,1744385204.7177842,3464,3461
0,1744385204.7427666,3471,3470
0,1744385204.76803,3479,3478
0,1744385204.7927437,3486,3486
1,1744385204.8062851,1.98,2.83
0,1744385204.8177984,3495,3495
0,1744385204.842806,3503,3503
0,1744385204.867681,3511,3512
0,1744385204.8927708,3519,3520
1,1744385204.906701,1.97,2.86
0,1744385204.9208457,3526,3529
0,1744385204.9459302,3535,3537
0,1744385204.970801,3543,3546
0,1744385204.9959052,3551,3554
1,1744385205.0065513,1.97,2.9
0,1744385205.020807,3559,3561
0,1744385205.0458727,3566,3569
0,1744385205.0707216,3574,3577
0,1744385205.0961897,3582,3585
1,1744385205.1067827,1.98,2.94
0,1744385205.1227794,3591,3594
0,1744385205.1480944,3599,3601
0,1744385205.1727438,3607,3609
0,1744385205.197825,3615,3616
1,1744385205.2063806,1.97,2.97
0,1744385205.222751,3623,3624
0,1744385205.2478034,3631,3632
0,1744385205.2727628,3639,3640
0,1744385205.297777,3647,3648
1,1744385205.305984,1.95,2.99
0,1744385205.3237448,3656,3656
0,1744385205.3487067,3664,3664
0,1744385205.3747218,3672,3671
0,1744385205.399921,3680,3679
1,1744385205.406744,1.94,3.0
0,1744385205.424769,3688,3687
0,1744385205.449843,3696,3695
0,1744385205.4749434,3704,3703
0,1744385205.50014,3712,3710
1,1744385205.5062578,1.94,3.01
0,1744385205.5259159,3720,3718
0,1744385205.55109,3727,3727
0,1744385205.5760717,3735,3735
0,1744385205.600902,3743,3743
1,1744385205.6071463,1.93,3.04
0,1744385205.6328704,3752,3753
0,1744385205.657995,3761,3761
0,1744385205.6829488,3769,3769
1,1744385205.7059734,1.93,3.06
0,1744385205.711295,3777,3777
0,1744385205.736728,3786,3786
0,1744385205.7617629,3794,3794
0,1744385205.7866821,3802,3802
1,1744385205.8059666,1.92,3.07
0,1744385205.8132849,3810,3810
0,1744385205.8376715,3818,3818
0,1744385205.8628275,3826,3826
0,1744385205.8877733,3834,3834
1,1744385205.9063542,1.89,3.08
0,1744385205.9140148,3842,3842
0,1744385205.9398103,3851,3851
0,1744385205.9668148,3859,3859
0,1744385205.991738,3867,3867
1,1744385206.0059197,1.87,3.09
0,1744385206.0160427,3874,3874
0,1744385206.0426404,3883,3883
0,1744385206.0697427,3891,3891
0,1744385206.0951412,3899,3899
1,1744385206.1059947,1.86,3.11
0,1744385206.1198876,3907,3907
0,1744385206.1448443,3914,3915
0,1744385206.1697783,3922,3923
0,1744385206.1951501,3929,3931
1,1744385206.2061307,1.85,3.12
0,1744385206.2210217,3937,3939
0,1744385206.2458107,3946,3946
0,1744385206.2707834,3954,3954
0,1744385206.2970257,3963,3962
